,,iou,iou,iou,iou,iou,iou,iou,iou,dice,dice,dice,dice,dice,dice,dice,dice,precision,precision,precision,precision,precision,precision,precision,precision,recall,recall,recall,recall,recall,recall,recall,recall,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,negative_predictive_value,specificity,specificity,specificity,specificity,specificity,specificity,specificity,specificity
resnet,derm5,5.0,0.12294915945975846,0.007563142837974002,0.11589009257474987,0.11601713546487448,0.12325383010674763,0.12548137996831454,0.13410335918410574,5.0,0.20655654238398688,0.012040643051021099,0.1952240807277012,0.19649424143338917,0.2074643396865438,0.20844682854965574,0.22515322152264433,5.0,0.20422281357982114,0.014541298232012037,0.18725817985493334,0.1934151883767918,0.20521986701624348,0.21121729787564358,0.2240035347754935,5.0,0.3334816251831926,0.029709106614701723,0.2993917578603603,0.30970775580903054,0.33137662735558765,0.36289477962539757,0.36403720526558675,5.0,0.8764151068513051,0.0051837307544156525,0.8688596496129775,0.873688022494208,0.877634114586903,0.8804982469359366,0.8813955006265005,5.0,0.8199294188050981,0.025887640722829043,0.7905756611687015,0.7976235144440427,0.8206152454325621,0.8421112640468609,0.8487214089333228
resnet,derm6,5.0,0.14923221886767418,0.005916012922353093,0.140684434675392,0.14670360823035178,0.14931916418838226,0.15445602897347815,0.1549978582707667,5.0,0.24757603050360294,0.007832887501028904,0.23784779400970837,0.24304274426097713,0.24588576074993662,0.2552869896701016,0.255816863827291,5.0,0.2619125368838692,0.014993112709126724,0.24340347491944145,0.25543561124592373,0.25595559913546473,0.27692554981198375,0.277842449306532,5.0,0.3399006936443302,0.0300269065274202,0.30079213821865114,0.32249009590784933,0.3373601195605575,0.36601206099381284,0.37284905354078013,5.0,0.83657894663381,0.015586854086280683,0.814988694891461,0.8284887975355301,0.8366729577834724,0.8502486351534329,0.8524956478051534,5.0,0.8147991748786169,0.02096404608012828,0.796041370603965,0.7967706583740725,0.8075983150397343,0.8312342639573239,0.8423512664179886
resnet,derm7,5.0,0.1380648047054617,0.007213473910249646,0.12779391509551102,0.13439877155847205,0.1387396285733169,0.1440599177238474,0.1453317905761611,5.0,0.22911245964785176,0.011264893253549955,0.21284985142937082,0.22557816140897102,0.2275706976335935,0.23924273277076183,0.2403208549965615,5.0,0.2356201697930655,0.019002543066133037,0.21077126958302644,0.22043358891821024,0.24463917485591696,0.24700935773961563,0.2552474578685583,5.0,0.3599997074610447,0.032689096288840785,0.3228855991356788,0.3349598564895021,0.35759246939591544,0.38279378955935117,0.40176682272477604,5.0,0.8802946192063261,0.012727650086093039,0.8654477310078812,0.8693283306134699,0.8815353176738662,0.8911952079786881,0.8939665087577255,5.0,0.821262356291529,0.011785663319946784,0.8032145953073038,0.8186646405934425,0.820804363217801,0.8314607778205694,0.8321674045185279
resnet,derm8,5.0,0.15997031682077784,0.010028582181422876,0.15011333118695863,0.15092077700870576,0.15969597770955446,0.16513313906933694,0.17398835912933328,5.0,0.26051447630138574,0.014650823897925722,0.24594458981085726,0.24730724720702507,0.26058872370665725,0.26772723185218983,0.2810045889301994,5.0,0.3010737429936928,0.014820487222093188,0.2878683354621218,0.2908868053098665,0.29221752535704437,0.31619468382125765,0.31820136501817353,5.0,0.34222486402938673,0.03626389703459514,0.29680713766322925,0.3256241578620862,0.3300762189055241,0.3758471663333651,0.3827696393827292,5.0,0.8260347650979947,0.013708490083418562,0.8074778304741094,0.8189659394134293,0.8249702825522353,0.8392298409049801,0.8395299321452193,5.0,0.8262334689088993,0.020792318504795796,0.8058694182706532,0.8080523935766653,0.8218981282047969,0.8428844650182789,0.8524629394741023
resnetv2,derm1,5.0,0.15443709512205367,0.009325312396338431,0.14274728759988575,0.14606031443463569,0.16002436821965713,0.16009864513362065,0.16325486022246902,5.0,0.253846096212318,0.014438978687148043,0.2353118491540301,0.24152076364552114,0.2620106840989921,0.26251847854660754,0.267868705616439,5.0,0.2758423505911756,0.020057215546706603,0.24780141584094412,0.26282661637433335,0.28180057877478304,0.2923882098129411,0.29439493215287643,5.0,0.333272058536006,0.01666141045748355,0.3120038467853716,0.31872380859142985,0.343427233783011,0.34345283470443727,0.3487525688157805,5.0,0.894636426167209,0.0021965782579419857,0.8917445591391686,0.8935576439710922,0.8943051858675812,0.8963344297822599,0.8972403120759432,5.0,0.8787191236209567,0.004014255879357095,0.8736730397285984,0.8773351774308139,0.8781362987810973,0.8797609030870992,0.8846901990771748
resnetv2,derm2,5.0,0.16437692239914634,0.0033327603577085374,0.1605102443328573,0.16308190930279784,0.16308584895601327,0.16597312801600772,0.16923348138805566,5.0,0.271688267070633,0.004586294452578669,0.26584182334307027,0.2702798946924198,0.27031669594003854,0.2738939165652514,0.2781090048123846,5.0,0.3129794648237325,0.005970299629072549,0.3028170822193386,0.3124930109433666,0.31584129245498993,0.31634455547581813,0.3174013830251494,5.0,0.36511222007055777,0.009189450491200424,0.3577238722886742,0.3588116215507474,0.3609973753021839,0.36817976298658267,0.37984846822460044,5.0,0.8718956348625435,0.0025165333931470627,0.8679902847662568,0.8712745257565727,0.8720588526476255,0.8738046317446194,0.8743498793976435,5.0,0.8826771354096158,0.0028573467711730458,0.880034036370701,0.8800386430060324,0.882334805041966,0.8843103959189764,0.886667796710403
resnetv2,derm3,5.0,0.18527039153264363,0.007825836517346288,0.17524849078188978,0.17921623757412225,0.18701779555907846,0.19139187030182725,0.19347756344630035,5.0,0.3004900412179955,0.01165899230712613,0.2867078893839667,0.29049870297882097,0.302068366083187,0.30998293244994035,0.31319231519406265,5.0,0.3898639354889566,0.02302059705279276,0.3581556039030042,0.3749257879748434,0.39931622583010534,0.4010389216726342,0.41588313806419575,5.0,0.3270968848324073,0.009104862302448676,0.31531103717290093,0.32135430192814946,0.327327243117711,0.33350472826397015,0.3379871136793052,5.0,0.8327134149230373,0.006034894009040066,0.8237738807524206,0.831212320813131,0.8325633835784477,0.8360842080335372,0.8399332814376496,5.0,0.8968695929783979,0.005817494683784517,0.887148984571269,0.8968224111247969,0.8985118333431384,0.8993243738841612,0.9025403619686237
resnetv2,derm4,5.0,0.16322719082122128,0.011315732310328504,0.14934009409739463,0.15352052438136307,0.1675485116499119,0.16964432581387415,0.17608249816356272,5.0,0.26736383376747674,0.01777471595360865,0.24496948643066596,0.2532239803750052,0.2737667796223807,0.27662532963524217,0.2882335927740896,5.0,0.3365287509442863,0.024542352567664533,0.3052629460000321,0.31900827825770706,0.3436720802565862,0.3471842025220588,0.36751624768504715,5.0,0.31943091723717354,0.014145492046406184,0.2965865822820493,0.3149449852235046,0.32686506610287763,0.32776679946480747,0.33099115311262867,5.0,0.8343328981543248,0.0016372890295515558,0.833192370875118,0.8334025729878602,0.8336176885484748,0.8342830226658884,0.8371688356942824,5.0,0.8848821095430208,0.0037538503740315358,0.8803418719224606,0.883017734665702,0.8844380514497218,0.8862295978094953,0.8903832918677241
resnetv2,derm5,5.0,0.15539357949333252,0.006134996345365743,0.14730654275128086,0.1510420922095361,0.15765106540159643,0.15832839627903497,0.16263980082521423,5.0,0.25778579231287585,0.009760041427577117,0.24451872819204695,0.25135564051862314,0.26180542885970204,0.26211594502545654,0.26913321896855064,5.0,0.293447019899856,0.015327608221327591,0.271950273225552,0.2888193807059059,0.2914773628038606,0.30212282369215,0.31286525907181145,5.0,0.3234955482499574,0.008561889850967943,0.3114570805440797,0.31817546045920025,0.325724950683852,0.33052164494723835,0.33159860461541674,5.0,0.866806062630344,0.005383684487739685,0.8578265765747869,0.8665247025247662,0.8679590375939449,0.8701431431605786,0.8715768532976442,5.0,0.88527101264064,0.00545932478553948,0.875700110728866,0.8860793812352931,0.8875575698502124,0.8878910168269116,0.8891269845619166
resnetv2,derm6,5.0,0.14857425116982276,0.00678954437432327,0.13899206458187516,0.14486073676583386,0.1495891315993547,0.15363209434467384,0.1557972285573762,5.0,0.2500211349038858,0.010340478316001626,0.23586101941720664,0.2435999629221702,0.25186419922311387,0.2575188489363699,0.2612616440205681,5.0,0.3070934643394428,0.020364891397254278,0.27862268430170306,0.29688429130813343,0.30870330597960277,0.32041246283766733,0.33084457727010713,5.0,0.332203367002274,0.012613372601099047,0.3169841511114322,0.3209998203436996,0.3367702388516776,0.34000494178887963,0.34625768291568093,5.0,0.849955240052015,0.005722632216633336,0.8435065427283284,0.8472969817739567,0.8480828116452684,0.8523984078925076,0.8584914562200137,5.0,0.8781798938838217,0.009002333096869377,0.865088222919031,0.8744984011753125,0.8782772442099358,0.8862246154164828,0.8868109856983463
resnetv2,derm7,5.0,0.16875155635857164,0.008653602557145272,0.15401499837379992,0.16826759620243756,0.1726790250077736,0.17318410071015036,0.1756120614986968,5.0,0.27465376901223265,0.013486242628145854,0.2517860815973467,0.27373077521874634,0.28077272759107064,0.2812373679959206,0.2857418926580789,5.0,0.31496587081257543,0.025533495792874165,0.2752940406773912,0.30853368207191817,0.31771831967942604,0.33187955620336673,0.3414037554307753,5.0,0.3601660978183283,0.011369070229367471,0.3432439449863315,0.3553580738507856,0.3618578345686444,0.36878618104767963,0.3715844546382005,5.0,0.8859357488264665,0.006398004179104272,0.8765109344169907,0.8830964682369793,0.8868174507716917,0.8908230937347741,0.8924307969718975,5.0,0.8929856260025429,0.006732560717277773,0.8847074311928219,0.8886111296442591,0.8945598909699015,0.8946647423539518,0.9023849358517806
resnetv2,derm8,5.0,0.1912204598076399,0.011873905308493943,0.17411059659013625,0.1840243534214669,0.19576034343600654,0.1997867792277356,0.20242022636285426,5.0,0.30768645269657824,0.01673990462208979,0.28380528227327795,0.29729813334910027,0.31361444234769736,0.3201383700777181,0.3235760354350974,5.0,0.4106130071697648,0.019678882028513943,0.3821298477653618,0.3982414943287476,0.421658102048157,0.422485526104107,0.4285500656024508,5.0,0.34280340987235236,0.01751658213494452,0.32351012598220125,0.3259564710311554,0.34586353735994396,0.3566266840156616,0.3620602309727998,5.0,0.8278248257424377,0.006018773019906085,0.822497213821291,0.8246071437905031,0.8249509202532053,0.8294904670326558,0.8375783838145326,5.0,0.9007810330130257,0.005163263358967194,0.8927874944751615,0.898757833286929,0.9027789173450758,0.9036713961797939,0.9059095237781684
vgg,derm1,5.0,0.13717723986652447,0.009920777650139696,0.1272662883396936,0.13175262324720322,0.1356667566475706,0.13779457505279205,0.15340595604536292,5.0,0.22651056429201413,0.014340006687858058,0.21147416774168074,0.21837781252925972,0.22483118055424553,0.22847626462950288,0.24939339600538185,5.0,0.22732246549684346,0.008543905817066733,0.2184053230075153,0.2226150081331406,0.22409940100510334,0.23138695828219927,0.2401056370562586,5.0,0.31373603323671295,0.024932288021693012,0.2934771412302974,0.295176088797618,0.30151796530062197,0.32742406462862783,0.3510849062263996,5.0,0.8917303763909402,0.006258456185248778,0.885992191022935,0.8864652099690715,0.8904347927879704,0.8948209305750022,0.900938757599722,5.0,0.8517543253767424,0.013620942465413679,0.829074947012686,0.852456920103621,0.85336848132484,0.8589904185481118,0.8648808598944533
vgg,derm2,5.0,0.15630876697696822,0.01013537483337306,0.14643030216804068,0.14935945065252113,0.15273385292466604,0.1618137738777215,0.1712064552618919,5.0,0.25399927071835426,0.013969937867840536,0.24080248137781324,0.24485874030532093,0.2473384905825914,0.26310753127824177,0.27388911004780386,5.0,0.28208281941689267,0.015604126786468164,0.2649626974000411,0.2710329815560837,0.28250023125684914,0.2866456246267037,0.3052725622447859,5.0,0.3315486583545863,0.028374187514621094,0.307642089225201,0.3162081105717633,0.3180522058553996,0.3374213537213128,0.3784195323992549,5.0,0.8690519354939976,0.010349660973896403,0.8529120407433053,0.8674321172280642,0.8690231537996493,0.8760586163085121,0.879833749390457,5.0,0.857400743289805,0.011859569247786209,0.8386382466428197,0.8527754143579587,0.8630686972069802,0.8661026358413738,0.866418722399892
vgg,derm3,5.0,0.15713991991577406,0.014043593027113083,0.1389093717482452,0.15289645918813397,0.15543951403104925,0.16075843112917992,0.177695823482262,5.0,0.25519457734372497,0.019697466145669345,0.23006959777742234,0.24822415031193787,0.25267185929292174,0.2609594234635178,0.28404785587282505,5.0,0.2929416940402262,0.014979455971185825,0.26777555938767267,0.2943955331833863,0.2952998385177316,0.2998420186613526,0.30739552045098767,5.0,0.28799683191240616,0.03371498661380717,0.2495790126615051,0.26589110346804784,0.28094815237027476,0.3106132903612288,0.33295260070097416,5.0,0.8341632166011033,0.004022868912566981,0.8294445011738888,0.8301648132275298,0.836196970957562,0.837432251043956,0.8375775466025799,5.0,0.8475539561846942,0.010992537961717496,0.8291837414695856,0.8478693719211503,0.849141592913183,0.8538285859417026,0.8577464886778493
vgg,derm4,5.0,0.14338100781528335,0.010668282217170227,0.13139698873606115,0.13919459100671097,0.1411328927867249,0.14486271403198,0.16031785251493963,5.0,0.23801804848664698,0.014960822182173972,0.2216842152800141,0.231534482889438,0.23518817182663407,0.239670864849472,0.2620125075876768,5.0,0.27208917858738146,0.011272328899254126,0.2561081630564569,0.2688207408434237,0.272619845112987,0.27567328162636556,0.2872238622976744,5.0,0.29503493566038086,0.030461202818177918,0.26425952377510353,0.277421794272079,0.2789997642237839,0.319441162023426,0.33505243400751206,5.0,0.8536968292533276,0.006771609199035549,0.8456459094090937,0.8487316676247388,0.8548383352842329,0.8563067443426081,0.8629614896059641,5.0,0.8568292424101444,0.009609662694263756,0.8404623679586744,0.8558630649326533,0.8620737790803247,0.8628339734905403,0.8629130265885293
vgg,derm5,5.0,0.12338954098232136,0.008304727692188268,0.11404315901069573,0.11556795948369102,0.12497552599052703,0.1298714006887774,0.1324896597379156,5.0,0.20595370324244397,0.01137862441581094,0.19301028216654753,0.19534749357150594,0.20801470379823034,0.21552750464352993,0.21786853203240603,5.0,0.2165314139529039,0.009860586861725648,0.2049680859197612,0.20742125120455399,0.22053010074484564,0.22193581130891377,0.22780182058644485,5.0,0.2793473592522761,0.02940719854073888,0.2514283901141506,0.2589858767950196,0.2660327013145459,0.300377221781969,0.3199126062556955,5.0,0.871886987796102,0.007121106805146053,0.8649532405836377,0.8653329828169144,0.8706116821840053,0.8784911896802504,0.8800458437157014,5.0,0.8404620145969173,0.009319184439567337,0.825538513633069,0.8378342969345675,0.8440602673937361,0.8455042066291434,0.8493727883940704
vgg,derm6,5.0,0.1422254897586746,0.007820696477646915,0.13326140555793567,0.13759514071387258,0.140309753037529,0.1469060420649451,0.15305510741909084,5.0,0.23892746107310928,0.011968138878736873,0.22549652352535307,0.2315033370297695,0.23577505883346841,0.2464971828403304,0.25536520313662503,5.0,0.25616971031737784,0.006124500588971756,0.24979021410733024,0.25180038349270484,0.25626498354103977,0.25740436460598115,0.2655886058398332,5.0,0.3223539594774943,0.020680607377557492,0.3002203292338053,0.3049580839322539,0.32218395801664607,0.3341358238544244,0.35027160235034155,5.0,0.8533573558140214,0.008785875255810913,0.8425711170847565,0.8470497814178389,0.8549589565672441,0.8572260576951353,0.8649808663051318,5.0,0.8389418443161887,0.012199092307488292,0.8202765691645051,0.8356033216390473,0.840621227646717,0.8454728023565596,0.8527353007741144
vgg,derm7,5.0,0.132990773419087,0.008706410044791451,0.12190914862142345,0.12718714189982097,0.13554351328931086,0.1358272070610048,0.14448685622387483,5.0,0.22125264216900115,0.013206511498070993,0.20454856378213254,0.21182612583216967,0.22510964722747284,0.22660888977479682,0.238169984228434,5.0,0.22292044471526934,0.010761528010786094,0.21060019965758758,0.21199881163554207,0.22785425971620668,0.2317307360252997,0.2324182165417105,5.0,0.32240065968492004,0.03157753801468458,0.2813074546455822,0.3096541638204987,0.313635721810743,0.3465985988457285,0.3608073593020475,5.0,0.886992772485551,0.007664165449569124,0.8819329246658746,0.8823186631286616,0.8849031108702099,0.885379865821073,0.900429297941936,5.0,0.8473700145586843,0.011287410371690598,0.8291425500910756,0.8443064810632172,0.8519761499881839,0.8537646225887606,0.8576602690621842
vgg,derm8,5.0,0.1680024509759926,0.008500750835332584,0.15558725931931625,0.16497559182377933,0.16988789599796822,0.17088803530162955,0.17867347243726953,5.0,0.2705650529853452,0.010517086154914292,0.2557202977615231,0.26656299299432396,0.27262181614589814,0.2734432880865475,0.2844768699384334,5.0,0.32258923922559835,0.013516713394214902,0.3059314682011552,0.3162007785827723,0.31989586726472985,0.3293765025461076,0.3415415795332267,5.0,0.3246915384489654,0.03680564823953592,0.28230765529574947,0.30605876774439583,0.3141369454406428,0.3431216418451656,0.3778326819188732,5.0,0.8430873543968846,0.01587040446247992,0.8184397792465188,0.8375594269879427,0.848776573440958,0.851014146107665,0.8596468462013394,5.0,0.8630907336398475,0.011183706053293033,0.8450755558163586,0.8600779024933365,0.8682965648250965,0.8683179812961307,0.8736856637683151
xception,derm1,5.0,0.19462223472953474,0.0040056853451706665,0.19026495612931354,0.19091913888369233,0.19478670285682986,0.19819365991363766,0.19894671586420035,5.0,0.31035292343733084,0.005858613359922986,0.30411247182993484,0.3050359878402955,0.3101885142690994,0.31539130228610296,0.31703634096122135,5.0,0.30772397928850015,0.010096998768949823,0.29596411952499774,0.30032897361322636,0.30905485429049434,0.31143027665982265,0.32184167235395944,5.0,0.4518573167805785,0.010354424608086521,0.43817034952346473,0.4457507637124636,0.4521126151240878,0.45904794600501925,0.46420490953785726,5.0,0.8975808079561848,0.0031454558972692863,0.8938542724499888,0.894634389930481,0.8986281493815603,0.9001857134350234,0.9006015145838702,5.0,0.8520745189018643,0.0038308553397178704,0.8483920956046485,0.8489288910535215,0.8509575610817208,0.8549430722692428,0.8571509745001882
xception,derm2,5.0,0.2265422472680659,0.005773203138128761,0.21983756693484277,0.22320366649575007,0.22553129521352738,0.22932155476505456,0.23481715293115477,5.0,0.3523837089984509,0.008042265766462903,0.34363257389113144,0.3461893704810212,0.35206184650811717,0.35633562558349535,0.3636991285284895,5.0,0.35436243245624965,0.01664468295091731,0.33343418896544286,0.343020882837991,0.35891518213440843,0.3599530952927384,0.37648881305066767,5.0,0.5232209862718485,0.011076579866011646,0.512714862843036,0.5138208630608025,0.5207262038473871,0.5302445073091249,0.538598494298892,5.0,0.8913806780964609,0.008904804331400418,0.8846497962487522,0.8846819530180831,0.8895998359917091,0.8916321894635221,0.9063396157602387,5.0,0.8592049840943863,0.006833853121349368,0.8500892073217289,0.8547973704929895,0.8611634317316466,0.8623824331300567,0.8675924777955103
xception,derm3,5.0,0.24395089624183272,0.00451094711472848,0.23824317899281441,0.24121232769981496,0.2433809393033809,0.24804331684687797,0.24887471836627528,5.0,0.37653597075869694,0.0056246189060053095,0.36967668524304803,0.3728268008670176,0.37589194146101895,0.3810324987528244,0.38325192746957576,5.0,0.4295364243832352,0.009118340011008244,0.41559397662476083,0.4261026297534771,0.43155760504006296,0.43572742043045554,0.4387004900674193,5.0,0.45989142955424567,0.007675372574552523,0.4471311203773312,0.46030423176303603,0.4609781156844753,0.46351366281946244,0.4675300171269234,5.0,0.8471685948917868,0.006118727829538741,0.8415468379953933,0.8443863676481524,0.8454095661306587,0.8469740808641301,0.8575261218205998,5.0,0.8712530081893217,0.003954719116697375,0.8649443780999302,0.8708187712201431,0.8719611199859955,0.8728809111055615,0.8756598605349782
xception,derm4,5.0,0.21535180590371775,0.004045107871560557,0.20938915814514786,0.21497467683514923,0.21573029567696755,0.21589888517578576,0.22076601368553825,5.0,0.3386397088524237,0.0049799178262755804,0.33107443459945823,0.3378510035943437,0.3395567802329608,0.3398235944601973,0.34489273137515863,5.0,0.3803757918219786,0.012974177620970043,0.3630283911924349,0.37503624903750743,0.3815392113354483,0.38369142966303016,0.398583677881472,5.0,0.4409064248875227,0.013070174272759295,0.4270000936407839,0.42848667076396874,0.4414328618279635,0.45266751835214003,0.4549449798527572,5.0,0.8546475030234026,0.013859510570942663,0.8382999534493433,0.8485747613774036,0.8542621318257059,0.8559501873330368,0.8761504811315235,5.0,0.8688415928443144,0.004668320083007362,0.861477848671285,0.8683853722591407,0.8694514516506463,0.8706612547651563,0.8742320368753433
xception,derm5,5.0,0.21694553387522406,0.004533560246324621,0.2096034066473388,0.21584418085724602,0.21871440584790866,0.21936393718157815,0.22120173884204875,5.0,0.34145486039891515,0.006999883422396983,0.3295339883103613,0.34097893937134893,0.3449475515904794,0.344953136694047,0.34686068602833925,5.0,0.34184264137829146,0.009096033898803096,0.3264169924700053,0.3431628259856333,0.3432582804008633,0.3460973467940803,0.3502777612408753,5.0,0.5143053010931228,0.010352440374932244,0.501165443085247,0.5054077680749082,0.5192249966028732,0.5211093025923532,0.5246189951102325,5.0,0.8907205522773476,0.0033192849755237512,0.8850356214104975,0.8909771915637489,0.891424894121263,0.8929553258857406,0.8932097284054875,5.0,0.8541331816954081,0.004102049450199173,0.8483015734990019,0.8531347580422508,0.8537414854917939,0.8560015430868503,0.8594865483571439
xception,derm6,5.0,0.19644671503679956,0.002160958615780508,0.1933394175744765,0.19578331650348288,0.19616848377039037,0.19807795176207588,0.19886440557357224,5.0,0.31455458982749884,0.0025160522847844278,0.31091594669998757,0.3134408239052904,0.3147112739646475,0.3164939941932275,0.3172109103743411,5.0,0.33005285140764895,0.00589240449788623,0.32391601144450854,0.327321472863968,0.3296261452892691,0.3296813198181207,0.3397193076223784,5.0,0.46092529610951577,0.004124847934849731,0.45577957835193394,0.4596933063873214,0.4597667785393564,0.4624216510479172,0.46696516622105,5.0,0.8709965422737206,0.004680921147010657,0.8640757914337867,0.8702067687270183,0.8709558476714361,0.8727412830794938,0.8770030204568678,5.0,0.8575187994701989,0.004010546558899473,0.851940107362142,0.8549211954587317,0.858665581805553,0.8605610942887171,0.8615060184358505
xception,derm7,5.0,0.22177321329225502,0.006836773022884014,0.2120997441902835,0.2188897308759741,0.22169794634414433,0.22646401496231225,0.22971463008856094,5.0,0.34484544762099373,0.009283547477927276,0.33218815057175466,0.3400059074657279,0.3452015145169385,0.3507626355933048,0.3560690299572428,5.0,0.3447543108518751,0.01208971192129217,0.3297497308872889,0.3336477587933489,0.35222499206023744,0.35225693649425943,0.35589213602424075,5.0,0.5145286607562619,0.0028155701547947962,0.5111667976754793,0.5124359532398742,0.5148638996437632,0.5159025717092082,0.5182740815129849,5.0,0.9008819631184105,0.006047779186148744,0.8942083698268755,0.8963632544660947,0.901504484958657,0.9026243048027611,0.9097094015376639,5.0,0.8627664854160377,0.005289891687797055,0.8556319383975607,0.8602747851847078,0.8634412406457863,0.8645681347785831,0.8699163280735509
xception,derm8,5.0,0.2586391780832994,0.008681640594485207,0.2440383685541969,0.2580138628289588,0.2621409541332757,0.2626417471883372,0.2663609577117284,5.0,0.3919351216683299,0.011008316185444992,0.3734098969397022,0.3914922025869156,0.3950577179153407,0.3981171088046625,0.4015986820950284,5.0,0.4527030364471322,0.013293232473693468,0.4327939202885529,0.4459087859816657,0.45804476394474186,0.4614330219512137,0.4653346900694869,5.0,0.4944223567273015,0.01285876455628315,0.47468515586229987,0.4917466272197646,0.49624330863329524,0.49975125310632296,0.509685438814825,5.0,0.8492885522029457,0.007186014998287552,0.838847582746021,0.8471356490527611,0.8501127203414467,0.8517848806961326,0.8585619281783674,5.0,0.8759000737637335,0.005256173321992236,0.8667636519540406,0.8761867909200036,0.8782298237110585,0.8787923676597713,0.879527734573793
